Operacia;PocetPrvkov;TrvanieOperacie
DajData/NastavData;47;12900
Vloz;48;9300
Vymaz;47;44300
DajIndex;47;543500
DajData/NastavData;47;13200
Vymaz;46;53100
DajData/NastavData;46;13300
Vymaz;45;13300
Vloz;46;44300
DajData/NastavData;46;13100
DajIndex;46;538200
DajData/NastavData;46;13100
DajData/NastavData;46;13000
DajData/NastavData;46;12900
Vloz;47;44800
DajIndex;47;566200
DajData/NastavData;47;13300
DajData/NastavData;47;13200
DajIndex;47;556500
DajData/NastavData;47;13300
Vymaz;46;13000
Vloz;47;44200
DajData/NastavData;47;13200
DajData/NastavData;47;13100
Vymaz;46;44300
DajData/NastavData;46;13200
DajData/NastavData;46;13300
DajIndex;46;548800
Vloz;47;44400
DajData/NastavData;47;13300
DajData/NastavData;47;13100
Vloz;48;9600
DajData/NastavData;48;13300
DajData/NastavData;48;12900
DajData/NastavData;48;13100
Vymaz;47;44700
DajData/NastavData;47;13500
Vymaz;46;13400
Vymaz;45;13200
DajData/NastavData;45;13100
DajData/NastavData;45;13200
Vloz;46;9500
DajData/NastavData;46;13100
DajData/NastavData;46;13000
Vymaz;45;44000
DajData/NastavData;45;13100
DajIndex;45;549700
Vymaz;44;44400
DajData/NastavData;44;13000
DajData/NastavData;44;12900
DajData/NastavData;44;13100
DajData/NastavData;44;13200
DajData/NastavData;44;13100
DajIndex;44;527500
DajData/NastavData;44;13100
Vloz;45;44300
DajData/NastavData;45;13200
Vloz;46;44500
Vymaz;45;13400
DajData/NastavData;45;13400
Vymaz;44;44400
DajData/NastavData;44;13200
Vloz;45;9500
DajData/NastavData;45;13200
DajIndex;45;541500
DajData/NastavData;45;13300
DajData/NastavData;45;13000
Vymaz;44;44400
DajData/NastavData;44;13300
DajData/NastavData;44;13200
DajData/NastavData;44;13000
DajIndex;44;659000
DajIndex;44;509800
DajData/NastavData;44;13500
Vymaz;43;49500
DajIndex;43;527500
Vymaz;42;44600
DajData/NastavData;42;13100
DajData/NastavData;42;13200
DajData/NastavData;42;12900
DajData/NastavData;42;13000
DajData/NastavData;42;13200
DajData/NastavData;42;13100
DajData/NastavData;42;13100
DajData/NastavData;42;13000
Vymaz;41;13400
Vloz;42;45200
DajData/NastavData;42;13100
Vloz;43;44600
DajData/NastavData;43;13200
DajData/NastavData;43;13100
DajIndex;43;509000
DajData/NastavData;43;13300
Vloz;44;9800
Vymaz;43;44500
Vymaz;42;13700
DajIndex;42;690700
DajData/NastavData;42;13900
Vymaz;41;44900
Vymaz;40;44200
Vloz;41;46300
Vymaz;40;45800
DajData/NastavData;40;13500
Vymaz;39;13500
DajData/NastavData;39;13200
DajData/NastavData;39;13000
Vymaz;38;44600
Vloz;39;44300
Vymaz;38;13300
Vymaz;37;44400
DajData/NastavData;37;13100
DajData/NastavData;37;13000
Vloz;38;9700
DajData/NastavData;38;13500
DajData/NastavData;38;13300
Vloz;39;44500
Vymaz;38;13500
DajData/NastavData;38;13100
DajData/NastavData;38;13200
DajData/NastavData;38;13200
Vloz;39;44300
DajIndex;39;461400
DajIndex;39;502300
DajData/NastavData;39;21000
Vymaz;38;21500
Vymaz;37;19700
DajData/NastavData;37;20200
DajData/NastavData;37;35400
DajData/NastavData;37;40700
DajData/NastavData;37;14000
DajData/NastavData;37;13300
DajIndex;37;573800
DajData/NastavData;37;13400
DajData/NastavData;37;13200
Vloz;38;46000
DajData/NastavData;38;13400
DajData/NastavData;38;13300
DajData/NastavData;38;13200
DajIndex;38;441600
DajData/NastavData;38;13500
DajData/NastavData;38;13000
Vymaz;37;44800
Vloz;38;9900
Vloz;39;45300
DajData/NastavData;39;13300
DajData/NastavData;39;13100
Vloz;40;9600
Vloz;41;44800
Vymaz;40;44500
Vloz;41;44600
Vloz;42;44600
DajData/NastavData;42;13300
DajData/NastavData;42;13100
DajIndex;42;495100
Vymaz;41;44400
DajData/NastavData;41;13100
DajData/NastavData;41;13200
DajData/NastavData;41;13100
DajData/NastavData;41;13000
DajData/NastavData;41;13300
DajData/NastavData;41;13300
DajData/NastavData;41;13200
DajIndex;41;484500
Vymaz;40;48000
Vymaz;39;44000
Vloz;40;9800
DajData/NastavData;40;13300
DajIndex;40;468200
DajData/NastavData;40;13200
Vloz;41;44800
Vloz;42;44500
DajData/NastavData;42;13100
DajData/NastavData;42;13400
Vymaz;41;45900
DajData/NastavData;41;13300
DajData/NastavData;41;13200
DajData/NastavData;41;13000
DajData/NastavData;41;13100
DajData/NastavData;41;13200
DajData/NastavData;41;13000
Vloz;42;44400
DajData/NastavData;42;13300
DajData/NastavData;42;13000
Vloz;43;44700
DajData/NastavData;43;13100
DajData/NastavData;43;13100
Vloz;44;44500
Vloz;45;44200
DajData/NastavData;45;13200
DajData/NastavData;45;13200
Vymaz;44;44400
DajData/NastavData;44;13300
DajData/NastavData;44;13500
DajData/NastavData;44;13100
DajData/NastavData;44;13100
DajData/NastavData;44;13300
DajData/NastavData;44;13200
DajData/NastavData;44;13200
DajData/NastavData;44;13200
DajData/NastavData;44;13100
Vymaz;43;44600
Vymaz;42;13000
DajData/NastavData;42;13200
DajData/NastavData;42;13100
Vymaz;41;44900
Vloz;42;44500
DajData/NastavData;42;13100
Vymaz;41;13400
DajData/NastavData;41;13300
DajData/NastavData;41;13200
Vloz;42;44800
DajData/NastavData;42;13200
DajData/NastavData;42;13000
Vymaz;41;44500
DajData/NastavData;41;13300
Vloz;42;44500
DajData/NastavData;42;13200
DajData/NastavData;42;13100
DajData/NastavData;42;13100
DajData/NastavData;42;13200
DajIndex;42;491700
Vloz;43;48500
DajData/NastavData;43;13200
DajData/NastavData;43;13100
Vloz;44;9500
DajData/NastavData;44;13200
DajData/NastavData;44;13100
Vymaz;43;44600
Vloz;44;9800
Vymaz;43;44200
DajData/NastavData;43;13100
DajData/NastavData;43;13100
DajData/NastavData;43;13100
DajData/NastavData;43;13100
Vymaz;42;44900
DajIndex;42;488300
DajData/NastavData;42;13200
DajData/NastavData;42;13100
DajData/NastavData;42;13000
DajData/NastavData;42;13500
Vymaz;41;13600
Vymaz;40;13600
DajData/NastavData;40;13300
DajData/NastavData;40;13200
DajData/NastavData;40;13100
DajData/NastavData;40;13100
Vymaz;39;44500
Vymaz;38;44100
DajData/NastavData;38;13300
Vloz;39;44800
DajData/NastavData;39;13300
DajIndex;39;460500
DajIndex;39;458100
DajData/NastavData;39;13000
DajData/NastavData;39;13100
DajData/NastavData;39;13200
Vymaz;38;44800
Vloz;39;44400
DajData/NastavData;39;13200
DajData/NastavData;39;13100
Vymaz;38;44600
DajIndex;38;445400
Vymaz;37;13400
DajData/NastavData;37;13100
DajData/NastavData;37;13100
DajData/NastavData;37;13000
Vloz;38;44800
DajData/NastavData;38;13300
Vloz;39;44900
Vymaz;38;13500
DajIndex;38;442700
Vloz;39;9700
DajData/NastavData;39;13100
DajData/NastavData;39;13300
DajData/NastavData;39;13000
Vloz;40;44900
Vymaz;39;44200
DajIndex;39;451700
DajData/NastavData;39;17400
DajData/NastavData;39;13100
Vloz;40;44900
Vloz;41;9700
DajData/NastavData;41;12900
Vloz;42;45200
DajData/NastavData;42;13100
Vloz;43;44900
DajData/NastavData;43;13200
DajData/NastavData;43;13100
DajData/NastavData;43;13100
Vymaz;42;44700
DajData/NastavData;42;13200
DajData/NastavData;42;13200
DajData/NastavData;42;13100
Vymaz;41;44900
DajData/NastavData;41;13200
DajIndex;41;566400
Vymaz;40;70900
DajData/NastavData;40;13600
Vloz;41;44800
DajIndex;41;480600
Vloz;42;9800
Vloz;43;9400
DajData/NastavData;43;13000
DajData/NastavData;43;12800
Vloz;44;9700
Vymaz;43;44600
Vymaz;42;13300
DajData/NastavData;42;13400
DajData/NastavData;42;13000
DajData/NastavData;42;13000
Vymaz;41;44500
DajData/NastavData;41;13200
Vloz;42;44500
DajData/NastavData;42;47600
Vymaz;41;44600
Vymaz;40;44200
Vymaz;39;45800
DajIndex;39;454700
Vloz;40;75800
DajData/NastavData;40;13500
Vymaz;39;44100
DajData/NastavData;39;13100
DajData/NastavData;39;13000
Vloz;40;9600
DajData/NastavData;40;13100
Vloz;41;44400
DajData/NastavData;41;13200
Vymaz;40;51400
DajData/NastavData;40;13200
DajIndex;40;471400
DajData/NastavData;40;13400
DajData/NastavData;40;13300
Vymaz;39;44500
Vloz;40;44700
DajIndex;40;469500
DajData/NastavData;40;13400
DajIndex;40;465900
DajIndex;40;469500
Vloz;41;44800
DajData/NastavData;41;13200
Vymaz;40;44000
DajIndex;40;471300
DajData/NastavData;40;13100
DajData/NastavData;40;12800
DajData/NastavData;40;12800
Vloz;41;45000
Vymaz;40;44100
DajData/NastavData;40;13400
Vloz;41;9600
Vloz;42;44600
DajIndex;42;488900
DajData/NastavData;42;13300
DajData/NastavData;42;13300
Vymaz;41;44200
Vymaz;40;13500
Vloz;41;9500
DajData/NastavData;41;13200
DajData/NastavData;41;13000
DajData/NastavData;41;13000
Vymaz;40;13400
Vymaz;39;13300
Vloz;40;44800
Vloz;41;44500
DajData/NastavData;41;13000
DajIndex;41;482200
DajData/NastavData;41;13000
Vymaz;40;13400
DajData/NastavData;40;13300
DajIndex;40;485100
Vloz;41;44500
Vloz;42;9600
DajData/NastavData;42;13100
DajData/NastavData;42;13000
DajData/NastavData;42;13200
Vymaz;41;44500
Vymaz;40;50900
DajData/NastavData;40;13300
DajData/NastavData;40;13100
Vloz;41;9500
DajIndex;41;481200
DajIndex;41;487800
Vloz;42;45200
Vloz;43;44700
DajIndex;43;501700
Vymaz;42;44800
Vloz;43;44500
Vymaz;42;13800
Vymaz;41;44100
Vymaz;40;45000
Vymaz;39;13200
DajIndex;39;457300
DajIndex;39;543700
DajData/NastavData;39;13300
Vymaz;38;44200
Vymaz;37;44100
Vymaz;36;44400
DajData/NastavData;36;13300
DajData/NastavData;36;13000
Vloz;37;9600
DajData/NastavData;37;12800
DajData/NastavData;37;12900
DajData/NastavData;37;13100
DajIndex;37;432000
DajData/NastavData;37;13200
DajData/NastavData;37;13000
DajData/NastavData;37;13100
Vymaz;36;44300
DajData/NastavData;36;13200
DajData/NastavData;36;13200
Vloz;37;9500
Vloz;38;44300
Vymaz;37;44300
DajData/NastavData;37;13100
DajData/NastavData;37;13100
DajData/NastavData;37;13100
DajData/NastavData;37;12900
DajData/NastavData;37;13000
Vymaz;36;44600
DajData/NastavData;36;13400
DajData/NastavData;36;13100
DajData/NastavData;36;18900
DajData/NastavData;36;13900
Vymaz;35;44300
DajData/NastavData;35;13200
Vymaz;34;44400
DajData/NastavData;34;13200
DajData/NastavData;34;13200
DajData/NastavData;34;13300
Vloz;35;9400
DajData/NastavData;35;13000
Vymaz;34;44400
DajData/NastavData;34;13300
Vymaz;33;44600
DajData/NastavData;33;13300
DajData/NastavData;33;13000
DajIndex;33;385100
DajData/NastavData;33;13300
DajData/NastavData;33;13200
Vloz;34;45100
Vymaz;33;13100
DajData/NastavData;33;17000
DajData/NastavData;33;13300
DajData/NastavData;33;13000
Vymaz;32;44500
Vloz;33;9800
DajData/NastavData;33;13200
Vymaz;32;44200
Vymaz;31;44600
Vloz;32;9600
DajData/NastavData;32;13100
Vloz;33;44900
DajData/NastavData;33;13100
DajData/NastavData;33;13200
DajIndex;33;386800
Vymaz;32;44100
DajData/NastavData;32;13300
DajIndex;32;372100
Vloz;33;9700
Vloz;34;45000
DajData/NastavData;34;13300
Vloz;35;9300
Vloz;36;9300
DajData/NastavData;36;13100
Vloz;37;44700
Vloz;38;9600
DajData/NastavData;38;13100
DajData/NastavData;38;12900
Vloz;39;44600
DajData/NastavData;39;13200
DajData/NastavData;39;13300
DajData/NastavData;39;13200
DajData/NastavData;39;13200
DajIndex;39;457700
DajData/NastavData;39;13000
DajIndex;39;457300
Vloz;40;45100
Vloz;41;44500
DajIndex;41;476600
Vymaz;40;43900
Vloz;41;45200
DajData/NastavData;41;13200
Vloz;42;9500
Vymaz;41;44200
Vymaz;40;44500
Vymaz;39;13500
Vloz;40;9600
Vymaz;39;43900
DajData/NastavData;39;13300
DajData/NastavData;39;12900
DajData/NastavData;39;12900
Vloz;40;44500
DajData/NastavData;40;13100
DajData/NastavData;40;13000
DajIndex;40;469300
Vymaz;39;43900
DajData/NastavData;39;13100
DajData/NastavData;39;13200
DajData/NastavData;39;13300
Vloz;40;44400
DajIndex;40;473800
DajData/NastavData;40;13200
Vloz;41;9700
DajData/NastavData;41;13100
DajData/NastavData;41;12900
DajData/NastavData;41;13000
DajData/NastavData;41;13000
DajData/NastavData;41;13000
Vymaz;40;13400
Vymaz;39;13400
DajData/NastavData;39;13000
Vymaz;38;44600
Vymaz;37;13300
Vymaz;36;13600
DajData/NastavData;36;13200
Vloz;37;47600
DajData/NastavData;37;13100
Vymaz;36;44200
DajData/NastavData;36;13000
DajData/NastavData;36;14800
Vymaz;35;43900
Vloz;36;44900
Vloz;37;44200
Vymaz;36;43700
Vymaz;35;43900
Vloz;36;44300
DajData/NastavData;36;12900
DajData/NastavData;36;12900
DajIndex;36;419200
DajData/NastavData;36;13300
Vymaz;35;44400
DajIndex;35;405400
Vloz;36;9700
DajData/NastavData;36;13100
Vymaz;35;44200
Vloz;36;44500
DajData/NastavData;36;13200
DajIndex;36;424500
DajIndex;36;433400
DajData/NastavData;36;21200
Vloz;37;11000
DajData/NastavData;37;13400
DajData/NastavData;37;13000
DajData/NastavData;37;13000
DajData/NastavData;37;13100
Vymaz;36;44100
DajData/NastavData;36;13500
DajIndex;36;418300
Vymaz;35;44100
DajData/NastavData;35;13400
DajData/NastavData;35;12900
Vloz;36;44500
Vloz;37;9500
DajData/NastavData;37;13000
DajData/NastavData;37;13200
DajData/NastavData;37;12800
Vymaz;36;44400
DajData/NastavData;36;13100
Vloz;37;9400
DajData/NastavData;37;13200
Vloz;38;44700
DajData/NastavData;38;13200
DajData/NastavData;38;13000
Vymaz;37;44500
DajData/NastavData;37;13200
Vymaz;36;13500
DajData/NastavData;36;13100
Vymaz;35;13200
DajData/NastavData;35;13300
DajIndex;35;410400
DajData/NastavData;35;13300
Vloz;36;44600
DajData/NastavData;36;13400
Vloz;37;44100
Vymaz;36;44500
DajData/NastavData;36;13200
DajData/NastavData;36;13100
DajData/NastavData;36;13000
DajData/NastavData;36;13000
DajData/NastavData;36;13000
Vymaz;35;13400
DajData/NastavData;35;13100
Vymaz;34;44000
Vloz;35;9700
DajData/NastavData;35;13100
Vloz;36;44600
Vloz;37;44300
Vymaz;36;43700
DajData/NastavData;36;13400
Vloz;37;44500
Vloz;38;43900
DajData/NastavData;38;13000
DajData/NastavData;38;35300
DajData/NastavData;38;30800
Vloz;39;45500
DajData/NastavData;39;13500
DajIndex;39;451000
Vymaz;38;44400
DajData/NastavData;38;13200
DajData/NastavData;38;13100
Vloz;39;44500
DajData/NastavData;39;13100
DajData/NastavData;39;13300
DajIndex;39;452700
DajData/NastavData;39;13400
DajData/NastavData;39;13100
DajData/NastavData;39;13100
Vloz;40;44500
DajData/NastavData;40;13200
DajIndex;40;518000
DajData/NastavData;40;13500
Vymaz;39;13400
DajData/NastavData;39;13800
Vloz;40;45000
DajData/NastavData;40;13300
DajData/NastavData;40;13300
Vloz;41;44900
DajData/NastavData;41;13200
DajData/NastavData;41;13000
Vloz;42;44800
DajData/NastavData;42;13100
Vloz;43;44800
DajData/NastavData;43;13100
DajData/NastavData;43;13100
DajData/NastavData;43;12900
DajData/NastavData;43;13000
Vloz;44;9600
DajData/NastavData;44;13100
Vymaz;43;13400
DajData/NastavData;43;13100
Vymaz;42;13300
DajData/NastavData;42;13200
Vymaz;41;44500
DajData/NastavData;41;13300
DajData/NastavData;41;13200
DajIndex;41;480100
DajData/NastavData;41;13200
Vloz;42;46400
DajData/NastavData;42;13200
DajData/NastavData;42;13200
DajData/NastavData;42;13200
Vloz;43;44400
DajIndex;43;499000
DajIndex;43;499700
Vymaz;42;43900
Vloz;43;44700
DajIndex;43;503100
DajData/NastavData;43;13200
DajIndex;43;522000
Vymaz;42;13800
Vymaz;41;43900
Vymaz;40;43700
Vymaz;39;44100
DajData/NastavData;39;13200
Vloz;40;44300
Vymaz;39;13500
Vymaz;38;43800
Vloz;39;44700
Vloz;40;9700
DajData/NastavData;40;13300
DajData/NastavData;40;12900
DajIndex;40;497100
DajData/NastavData;40;13200
Vymaz;39;13200
Vloz;40;44400
Vloz;41;44200
Vymaz;40;60500
DajIndex;40;466100
Vymaz;39;44600
DajData/NastavData;39;13000
DajData/NastavData;39;13100
DajData/NastavData;39;13000
Vymaz;38;44500
Vloz;39;9900
Vymaz;38;44200
DajData/NastavData;38;13300
Vymaz;37;13300
Vymaz;36;13300
DajIndex;36;432300
Vymaz;35;44500
Vloz;36;45000
Vloz;37;9600
DajIndex;37;436200
Vymaz;36;44200
DajData/NastavData;36;13200
Vloz;37;9600
DajIndex;37;434500
Vymaz;36;44500
DajData/NastavData;36;13300
Vymaz;35;44000
DajData/NastavData;35;13000
DajData/NastavData;35;13000
Vymaz;34;51000
Vymaz;33;44700
DajData/NastavData;33;13300
DajData/NastavData;33;13300
DajData/NastavData;33;13000
Vloz;34;44800
DajData/NastavData;34;13300
Vymaz;33;13300
Vloz;34;44400
DajData/NastavData;34;13100
Vloz;35;44500
Vloz;36;44400
DajData/NastavData;36;13000
Vymaz;35;13300
DajData/NastavData;35;13000
DajIndex;35;443400
DajData/NastavData;35;15000
Vymaz;34;44900
Vloz;35;44300
DajData/NastavData;35;13300
Vymaz;34;44300
Vymaz;33;44100
DajData/NastavData;33;13300
Vymaz;32;13400
Vloz;33;9700
DajData/NastavData;33;13100
Vymaz;32;13400
Vloz;33;45100
DajData/NastavData;33;13200
DajIndex;33;405600
DajData/NastavData;33;13300
DajIndex;33;382900
Vymaz;32;44800
DajData/NastavData;32;13100
DajData/NastavData;32;13100
Vloz;33;9700
DajData/NastavData;33;13200
DajIndex;33;390400
Vymaz;32;13500
Vymaz;31;43800
DajData/NastavData;31;13300
Vloz;32;44400
DajIndex;32;374700
Vymaz;31;49800
DajData/NastavData;31;13200
Vymaz;30;48000
DajData/NastavData;30;13200
DajData/NastavData;30;13100
DajData/NastavData;30;13200
DajData/NastavData;30;13200
Vymaz;29;44500
Vymaz;28;13500
DajData/NastavData;28;13000
Vloz;29;9600
Vloz;30;9400
DajData/NastavData;30;13100
Vymaz;29;44400
DajData/NastavData;29;13200
DajData/NastavData;29;13100
DajData/NastavData;29;13300
Vymaz;28;13400
Vymaz;27;44600
DajData/NastavData;27;13200
Vymaz;26;44500
DajData/NastavData;26;25900
Vymaz;25;98800
DajData/NastavData;25;32600
Vymaz;24;48100
DajData/NastavData;24;13300
DajData/NastavData;24;13100
DajIndex;24;281300
DajIndex;24;283200
Vloz;25;9600
DajIndex;25;290700
Vymaz;24;13400
DajData/NastavData;24;13400
Vymaz;23;44300
DajData/NastavData;23;13600
DajData/NastavData;23;13200
Vymaz;22;44300
DajData/NastavData;22;13300
DajData/NastavData;22;13000
DajIndex;22;257300
DajData/NastavData;22;13000
DajData/NastavData;22;13200
DajIndex;22;258800
DajData/NastavData;22;17300
DajData/NastavData;22;13300
Vymaz;21;44500
Vymaz;20;13700
DajData/NastavData;20;13100
DajData/NastavData;20;13200
DajIndex;20;234400
DajData/NastavData;20;14700
DajData/NastavData;20;13100
DajData/NastavData;20;13000
Vymaz;19;44200
Vloz;20;44500
DajData/NastavData;20;13200
DajData/NastavData;20;13100
DajData/NastavData;20;13300
Vloz;21;44800
Vymaz;20;43900
Vymaz;19;43900
Vloz;20;44800
Vloz;21;9600
Vloz;22;44200
Vloz;23;44400
DajData/NastavData;23;13100
DajIndex;23;268900
DajData/NastavData;23;13100
DajData/NastavData;23;13100
Vymaz;22;13400
DajData/NastavData;22;13200
Vloz;23;44300
DajIndex;23;269500
DajData/NastavData;23;13200
Vymaz;22;44400
Vymaz;21;13600
DajData/NastavData;21;13300
DajData/NastavData;21;13300
DajData/NastavData;21;13100
Vymaz;20;44300
DajData/NastavData;20;14800
DajData/NastavData;20;13700
Vymaz;19;44800
Vloz;20;44500
DajIndex;20;234300
Vymaz;19;44600
Vymaz;18;44500
DajIndex;18;216500
DajData/NastavData;18;19200
Vloz;19;45100
Vloz;20;9700
DajData/NastavData;20;13300
DajIndex;20;233700
DajData/NastavData;20;13200
DajData/NastavData;20;13300
DajData/NastavData;20;13200
DajData/NastavData;20;13100
DajData/NastavData;20;13100
Vloz;21;44500
DajData/NastavData;21;13300
Vloz;22;9500
DajData/NastavData;22;13200
DajData/NastavData;22;12900
Vymaz;21;44400
DajData/NastavData;21;13100
Vymaz;20;13300
Vloz;21;9500
DajData/NastavData;21;13100
DajData/NastavData;21;13100
Vymaz;20;15100
Vymaz;19;44200
Vymaz;18;44400
Vloz;19;44800
Vloz;20;44300
DajData/NastavData;20;13300
Vloz;21;44300
DajData/NastavData;21;13200
Vymaz;20;13400
DajData/NastavData;20;13100
Vloz;21;44700
Vymaz;20;44200
Vymaz;19;44300
DajData/NastavData;19;13200
DajData/NastavData;19;13200
Vloz;20;9500
DajData/NastavData;20;13000
DajData/NastavData;20;13000
DajData/NastavData;20;13500
Vymaz;19;44400
DajData/NastavData;19;13500
DajData/NastavData;19;13000
Vloz;20;44400
DajData/NastavData;20;13200
Vloz;21;44400
DajData/NastavData;21;13000
DajIndex;21;244700
DajData/NastavData;21;13200
DajData/NastavData;21;13000
Vloz;22;44800
DajData/NastavData;22;13400
DajData/NastavData;22;13300
DajData/NastavData;22;13200
Vymaz;21;13600
DajData/NastavData;21;13300
DajIndex;21;247600
DajData/NastavData;21;13000
Vloz;22;9600
DajData/NastavData;22;13200
Vymaz;21;44500
Vloz;22;44300
Vymaz;21;47900
DajData/NastavData;21;13400
Vloz;22;44500
DajData/NastavData;22;13200
Vymaz;21;13300
DajData/NastavData;21;13300
DajData/NastavData;21;13000
Vloz;22;9400
DajData/NastavData;22;13100
DajData/NastavData;22;13200
Vymaz;21;44900
DajData/NastavData;21;13100
Vymaz;20;13500
DajData/NastavData;20;13200
DajIndex;20;234900
Vloz;21;9700
DajData/NastavData;21;13200
DajData/NastavData;21;13100
Vloz;22;44700
DajData/NastavData;22;13100
DajData/NastavData;22;13100
DajData/NastavData;22;13200
Vloz;23;9400
DajData/NastavData;23;12900
Vymaz;22;13700
Vymaz;21;13300
DajData/NastavData;21;13300
Vymaz;20;44400
DajData/NastavData;20;13600
DajData/NastavData;20;13200
DajIndex;20;232700
Vymaz;19;44100
DajData/NastavData;19;13300
Vloz;20;44500
DajData/NastavData;20;13300
Vymaz;19;44200
DajData/NastavData;19;13300
DajData/NastavData;19;13300
DajData/NastavData;19;13100
DajData/NastavData;19;13100
DajData/NastavData;19;13100
DajData/NastavData;19;13000
DajData/NastavData;19;13000
DajData/NastavData;19;13000
DajData/NastavData;19;13200
DajData/NastavData;19;12900
DajIndex;19;224700
DajIndex;19;221800
Vloz;20;9600
Vymaz;19;13400
DajData/NastavData;19;13300
Vymaz;18;13200
Vymaz;17;44500
DajIndex;17;198600
DajIndex;17;202500
DajData/NastavData;17;13000
DajIndex;17;199300
DajData/NastavData;17;12900
Vloz;18;9700
DajData/NastavData;18;13100
Vloz;19;45100
DajData/NastavData;19;13100
