Operacia;PocetPrvkov;TrvanieOperacie
DajData/NastavData;218;13100
Vymaz;217;13200
Vloz;218;44400
Vymaz;217;13100
DajData/NastavData;217;17700
Vymaz;216;44100
Vymaz;215;44200
Vymaz;214;13300
DajIndex;214;2527500
Vloz;215;10100
Vloz;216;9200
Vymaz;215;44200
DajIndex;215;1284000
Vymaz;214;44900
DajData/NastavData;214;13100
Vloz;215;9700
Vloz;216;16200
Vymaz;215;79100
Vloz;216;11500
Vloz;217;44900
DajData/NastavData;217;13200
Vloz;218;9300
DajIndex;218;2601700
Vymaz;217;44200
Vloz;218;44400
Vymaz;217;43400
Vymaz;216;43700
Vymaz;215;44000
Vymaz;214;43700
Vymaz;213;44100
Vymaz;212;44000
Vloz;213;9600
Vymaz;212;13900
DajIndex;212;2669300
DajData/NastavData;212;13600
Vloz;213;45000
DajData/NastavData;213;13400
DajIndex;213;2559700
Vymaz;212;13600
Vymaz;211;44400
Vymaz;210;43700
Vymaz;209;43600
Vloz;210;44300
Vloz;211;44900
Vloz;212;44300
Vymaz;211;50300
Vymaz;210;43800
Vloz;211;44200
DajIndex;211;2483400
Vloz;212;9700
Vymaz;211;44600
Vymaz;210;13400
Vloz;211;44800
Vymaz;210;13200
DajData/NastavData;210;13200
Vymaz;209;77100
Vloz;210;45100
Vloz;211;44100
DajData/NastavData;211;13100
DajIndex;211;2513200
Vloz;212;9800
DajData/NastavData;212;13100
Vymaz;211;49000
Vloz;212;44500
Vymaz;211;13200
DajData/NastavData;211;13200
DajData/NastavData;211;13000
DajIndex;211;2524800
Vymaz;210;19100
Vymaz;209;44400
Vloz;210;44100
Vymaz;209;13400
DajData/NastavData;209;13400
Vloz;210;44900
Vloz;211;44500
Vloz;212;9600
Vymaz;211;13300
DajData/NastavData;211;13200
Vymaz;210;44300
Vymaz;209;44100
Vloz;210;44500
Vloz;211;44500
Vloz;212;9600
DajData/NastavData;212;13200
Vloz;213;9400
Vloz;214;44400
DajData/NastavData;214;13300
Vymaz;213;44200
Vymaz;212;13200
Vloz;213;44500
Vymaz;212;62900
Vloz;213;10000
Vloz;214;44100
Vymaz;213;13500
Vloz;214;43600
Vymaz;213;44000
Vymaz;212;44600
Vloz;213;9500
Vymaz;212;13200
DajData/NastavData;212;13000
Vloz;213;44700
DajData/NastavData;213;13000
Vloz;214;44500
DajData/NastavData;214;13100
Vymaz;213;44400
DajIndex;213;2516100
Vloz;214;44400
Vymaz;213;13500
DajData/NastavData;213;13100
DajData/NastavData;213;13000
DajIndex;213;2586900
DajData/NastavData;213;24900
DajData/NastavData;213;14700
DajData/NastavData;213;13100
DajData/NastavData;213;13100
DajData/NastavData;213;13100
Vloz;214;45200
DajData/NastavData;214;13200
Vloz;215;45000
Vloz;216;9600
DajData/NastavData;216;13000
DajData/NastavData;216;13200
DajIndex;216;2602300
Vloz;217;44800
Vymaz;216;44000
DajIndex;216;2550800
Vloz;217;10100
Vloz;218;44500
Vloz;219;9400
Vymaz;218;44000
Vymaz;217;44500
Vymaz;216;13100
Vloz;217;9500
Vymaz;216;44100
Vymaz;215;13300
Vloz;216;44500
Vymaz;215;13200
Vloz;216;44000
Vymaz;215;43900
Vymaz;214;13300
DajIndex;214;2516500
Vymaz;213;44500
Vymaz;212;44100
DajData/NastavData;212;13200
Vloz;213;9800
Vymaz;212;48000
Vloz;213;44100
Vloz;214;43900
Vloz;215;9500
DajData/NastavData;215;13000
Vymaz;214;13500
DajData/NastavData;214;12900
Vymaz;213;15600
DajData/NastavData;213;13300
Vloz;214;9800
DajIndex;214;2526100
DajData/NastavData;214;13100
Vymaz;213;43700
Vloz;214;9600
DajData/NastavData;214;13100
Vymaz;213;13300
Vloz;214;9600
DajData/NastavData;214;13100
Vymaz;213;49400
Vymaz;212;13600
Vymaz;211;44200
DajData/NastavData;211;12900
Vymaz;210;43900
DajData/NastavData;210;13000
Vymaz;209;13200
Vymaz;208;43800
Vymaz;207;43500
DajData/NastavData;207;13200
Vloz;208;9500
DajData/NastavData;208;13000
Vloz;209;44500
DajData/NastavData;209;13100
Vymaz;208;44300
Vymaz;207;44000
Vymaz;206;43700
DajIndex;206;2468100
Vloz;207;44800
Vloz;208;9700
DajData/NastavData;208;12800
DajData/NastavData;208;12900
Vloz;209;44600
DajData/NastavData;209;13000
Vloz;210;44400
Vloz;211;44200
Vymaz;210;44300
Vloz;211;9500
DajData/NastavData;211;12900
Vloz;212;50700
Vymaz;211;44100
Vloz;212;44100
Vymaz;211;44200
Vymaz;210;13400
DajIndex;210;2477300
Vloz;211;44400
Vymaz;210;44000
DajData/NastavData;210;13100
Vymaz;209;44600
Vymaz;208;44300
DajIndex;208;2463800
Vymaz;207;13400
DajData/NastavData;207;13000
Vloz;208;44600
Vloz;209;9700
Vymaz;208;13400
Vloz;209;44000
Vloz;210;9500
Vloz;211;50100
Vloz;212;44200
DajIndex;212;2573500
Vymaz;211;44700
DajData/NastavData;211;13200
Vloz;212;9800
Vymaz;211;43800
Vymaz;210;13300
Vloz;211;10000
Vymaz;210;44000
Vloz;211;9300
DajData/NastavData;211;13100
Vymaz;210;13200
Vymaz;209;44100
Vymaz;208;43600
Vloz;209;44100
Vloz;210;44000
Vymaz;209;43800
DajData/NastavData;209;13000
Vymaz;208;13200
DajData/NastavData;208;18800
Vymaz;207;44400
Vloz;208;44400
Vloz;209;43700
Vloz;210;44100
Vloz;211;49800
Vymaz;210;13400
Vymaz;209;44000
DajData/NastavData;209;13000
DajIndex;209;2478900
Vloz;210;44500
DajData/NastavData;210;13200
Vloz;211;44100
Vloz;212;43800
Vymaz;211;49000
Vymaz;210;43800
DajData/NastavData;210;13000
Vloz;211;9700
DajData/NastavData;211;13100
Vloz;212;44500
DajData/NastavData;212;13100
Vymaz;211;13300
DajData/NastavData;211;13100
Vymaz;210;13200
Vymaz;209;44100
Vymaz;208;13300
Vymaz;207;13000
Vloz;208;44100
DajIndex;208;2496800
Vymaz;207;44600
Vymaz;206;44000
Vloz;207;44500
Vymaz;206;44100
Vymaz;205;43900
DajData/NastavData;205;13000
Vymaz;204;13300
Vloz;205;44100
DajIndex;205;2619400
Vloz;206;44800
Vymaz;205;44200
DajIndex;205;2422800
Vloz;206;9600
Vloz;207;11300
Vymaz;206;44700
Vloz;207;9500
Vloz;208;44000
Vloz;209;9400
Vloz;210;44100
Vymaz;209;43900
Vloz;210;9500
Vloz;211;44100
Vloz;212;43900
DajIndex;212;2508900
DajData/NastavData;212;13300
Vymaz;211;13400
DajIndex;211;2501100
Vloz;212;44600
DajData/NastavData;212;13200
Vloz;213;44200
DajData/NastavData;213;13000
Vymaz;212;44500
DajData/NastavData;212;13700
Vymaz;211;44000
Vloz;212;9400
DajData/NastavData;212;13100
Vymaz;211;44500
DajData/NastavData;211;13200
Vymaz;210;43700
Vymaz;209;44100
Vloz;210;9500
DajIndex;210;2500600
Vloz;211;45200
DajData/NastavData;211;13200
DajIndex;211;2514600
Vloz;212;9900
DajIndex;212;2525000
Vymaz;211;14300
DajData/NastavData;211;13000
Vymaz;210;13400
DajData/NastavData;210;13100
Vymaz;209;44100
Vloz;210;44600
Vloz;211;9400
DajData/NastavData;211;13000
Vymaz;210;44300
DajIndex;210;2545500
DajData/NastavData;210;13100
Vymaz;209;13400
DajIndex;209;3381100
DajData/NastavData;209;21900
Vymaz;208;100000
DajData/NastavData;208;37000
Vymaz;207;119600
DajData/NastavData;207;33700
Vymaz;206;46200
Vymaz;205;13300
Vloz;206;10000
Vloz;207;9200
Vloz;208;45800
Vloz;209;9400
DajData/NastavData;209;16900
Vymaz;208;44400
Vloz;209;44600
DajData/NastavData;209;13000
Vloz;210;21200
Vymaz;209;46900
DajData/NastavData;209;13100
Vloz;210;44600
Vloz;211;44800
Vloz;212;44000
Vloz;213;43900
DajData/NastavData;213;17900
DajIndex;213;2456900
Vloz;214;47900
Vloz;215;44700
Vloz;216;44300
Vymaz;215;13400
DajIndex;215;2534300
Vymaz;214;44600
Vloz;215;44400
Vymaz;214;13400
Vymaz;213;50200
DajIndex;213;2516900
Vymaz;212;44800
DajData/NastavData;212;13300
Vymaz;211;13200
DajIndex;211;2458600
DajIndex;211;2441300
Vloz;212;44800
Vloz;213;44900
Vloz;214;9500
Vloz;215;9200
Vloz;216;62000
Vymaz;215;13600
Vloz;216;45000
Vymaz;215;13400
Vloz;216;51300
DajData/NastavData;216;26000
Vloz;217;10100
DajData/NastavData;217;13000
Vymaz;216;45500
Vloz;217;44200
Vymaz;216;44100
Vymaz;215;45000
DajData/NastavData;215;13000
Vymaz;214;13300
Vloz;215;44100
Vymaz;214;13300
Vloz;215;43900
Vloz;216;50500
Vymaz;215;13200
Vymaz;214;44100
Vloz;215;44600
Vymaz;214;43700
Vymaz;213;43800
Vloz;214;9500
Vloz;215;9400
Vloz;216;43700
DajIndex;216;2512400
DajIndex;216;2509700
DajIndex;216;2516800
DajData/NastavData;216;13400
DajData/NastavData;216;13100
DajIndex;216;2500900
Vloz;217;44300
DajData/NastavData;217;13200
DajIndex;217;2561000
Vloz;218;44700
Vloz;219;9600
Vymaz;218;44000
Vymaz;217;44000
DajData/NastavData;217;13000
DajData/NastavData;217;12900
Vloz;218;44300
DajData/NastavData;218;13300
Vloz;219;44500
Vloz;220;48000
Vymaz;219;44500
Vymaz;218;44200
Vymaz;217;13200
Vloz;218;44800
Vloz;219;9500
Vloz;220;44400
Vymaz;219;44200
Vymaz;218;13400
Vymaz;217;13100
Vymaz;216;44200
Vymaz;215;43700
DajData/NastavData;215;13500
Vloz;216;9600
DajData/NastavData;216;13000
Vymaz;215;44300
DajData/NastavData;215;13100
Vymaz;214;43900
Vloz;215;9400
DajIndex;215;3563700
Vloz;216;114000
Vymaz;215;105500
DajIndex;215;3246500
Vymaz;214;14100
Vymaz;213;13400
Vymaz;212;13600
DajData/NastavData;212;13300
DajData/NastavData;212;13200
Vymaz;211;45200
Vymaz;210;44200
Vloz;211;9900
Vymaz;210;44100
DajIndex;210;2431400
Vloz;211;45500
Vymaz;210;44000
Vloz;211;9400
Vymaz;210;13400
Vymaz;209;43800
Vloz;210;43900
DajData/NastavData;210;13200
DajData/NastavData;210;12900
Vloz;211;9400
Vloz;212;44100
Vymaz;211;44100
Vymaz;210;13200
DajIndex;210;2461900
DajData/NastavData;210;13300
DajData/NastavData;210;13100
Vymaz;209;44200
Vloz;210;44600
DajData/NastavData;210;13100
Vloz;211;44400
Vymaz;210;43800
Vloz;211;9700
Vymaz;210;44400
DajData/NastavData;210;13100
DajIndex;210;2455100
Vymaz;209;44300
Vloz;210;43900
Vymaz;209;44000
DajData/NastavData;209;13300
Vloz;210;9700
Vloz;211;44500
Vymaz;210;43500
Vloz;211;9600
Vloz;212;9400
Vloz;213;9300
Vloz;214;44500
Vloz;215;47400
Vymaz;214;13900
DajIndex;214;2367600
DajData/NastavData;214;13800
DajIndex;214;2500900
Vloz;215;10300
Vymaz;214;45300
DajData/NastavData;214;13200
Vymaz;213;44300
Vloz;214;9300
Vloz;215;44600
Vloz;216;44600
Vymaz;215;44400
Vymaz;214;13400
Vloz;215;44700
Vloz;216;43900
Vloz;217;43900
Vymaz;216;43900
Vloz;217;9400
Vymaz;216;13600
Vymaz;215;44100
Vymaz;214;13400
DajIndex;214;2473800
Vloz;215;9600
Vymaz;214;43800
DajData/NastavData;214;13300
Vloz;215;44400
DajData/NastavData;215;13100
Vloz;216;9300
Vymaz;215;44500
Vloz;216;44400
DajData/NastavData;216;17900
Vymaz;215;65700
Vloz;216;47800
Vymaz;215;44900
Vymaz;214;44500
DajIndex;214;3506400
Vloz;215;30200
Vloz;216;131000
Vymaz;215;15700
Vloz;216;9800
DajData/NastavData;216;13500
DajData/NastavData;216;13100
Vloz;217;45000
Vymaz;216;44300
Vymaz;215;43700
Vymaz;214;13700
DajData/NastavData;214;13200
Vloz;215;44300
Vloz;216;45400
Vloz;217;45200
Vloz;218;44700
Vloz;219;46400
Vloz;220;44300
Vloz;221;10900
Vloz;222;45300
DajData/NastavData;222;13400
Vymaz;221;13500
Vloz;222;44800
Vloz;223;10300
DajIndex;223;2911600
Vymaz;222;50500
Vloz;223;47500
DajData/NastavData;223;32000
Vloz;224;10000
Vymaz;223;44400
DajData/NastavData;223;22700
DajData/NastavData;223;13300
Vloz;224;9600
Vloz;225;45700
Vloz;226;44900
Vloz;227;44500
DajData/NastavData;227;13300
DajData/NastavData;227;13100
Vymaz;226;44100
Vymaz;225;13400
Vloz;226;9300
Vymaz;225;44600
Vloz;226;9500
Vymaz;225;13400
Vymaz;224;43900
Vloz;225;44700
DajData/NastavData;225;13900
Vloz;226;46100
Vymaz;225;13700
Vloz;226;62800
Vymaz;225;14300
DajData/NastavData;225;36900
Vymaz;224;45300
Vymaz;223;43900
DajData/NastavData;223;12900
Vymaz;222;13500
Vymaz;221;44200
Vymaz;220;44100
Vymaz;219;44000
Vloz;220;10000
DajData/NastavData;220;13100
DajData/NastavData;220;13100
Vymaz;219;13300
Vloz;220;9300
DajData/NastavData;220;13300
Vloz;221;44700
DajData/NastavData;221;13300
Vloz;222;50500
Vloz;223;75500
Vloz;224;11400
Vloz;225;9600
Vymaz;224;45800
Vymaz;223;44000
DajData/NastavData;223;13300
Vloz;224;45000
DajData/NastavData;224;13200
Vloz;225;44400
Vloz;226;44800
Vymaz;225;13700
Vymaz;224;14400
DajData/NastavData;224;13400
Vymaz;223;44500
Vloz;224;10500
Vloz;225;45600
Vloz;226;10000
Vymaz;225;46000
DajIndex;225;2945100
Vloz;226;51800
Vymaz;225;48700
Vloz;226;9900
Vloz;227;44200
Vloz;228;43900
DajData/NastavData;228;13600
Vloz;229;44600
DajData/NastavData;229;13200
DajIndex;229;2720900
Vymaz;228;44500
DajData/NastavData;228;13200
DajData/NastavData;228;13000
Vloz;229;43900
Vloz;230;9500
Vloz;231;44700
Vymaz;230;44100
DajData/NastavData;230;13200
Vymaz;229;44400
DajData/NastavData;229;13000
Vymaz;228;13000
DajData/NastavData;228;13000
Vloz;229;44500
Vymaz;228;44000
Vloz;229;9500
Vloz;230;51300
Vloz;231;9700
DajData/NastavData;231;12900
Vymaz;230;13300
DajData/NastavData;230;12800
Vloz;231;44500
Vymaz;230;13300
Vloz;231;44200
Vymaz;230;13200
DajData/NastavData;230;13000
Vymaz;229;44100
Vloz;230;9600
Vloz;231;44500
DajIndex;231;2739800
DajIndex;231;3060100
Vloz;232;46000
Vloz;233;44400
DajIndex;233;2766600
Vymaz;232;44000
Vymaz;231;13300
Vloz;232;43700
DajData/NastavData;232;13200
Vloz;233;44200
Vloz;234;43900
DajData/NastavData;234;13200
Vymaz;233;44600
Vymaz;232;13500
DajData/NastavData;232;16400
Vloz;233;9700
DajData/NastavData;233;13100
Vloz;234;44000
Vloz;235;43800
Vloz;236;9400
DajData/NastavData;236;13100
DajIndex;236;2834500
Vymaz;235;14100
Vloz;236;9700
Vloz;237;44900
Vloz;238;44200
Vloz;239;9500
Vloz;240;44200
Vloz;241;9300
DajData/NastavData;241;13100
Vymaz;240;44400
Vymaz;239;13600
Vymaz;238;43900
DajData/NastavData;238;13000
Vymaz;237;44400
Vloz;238;44000
Vloz;239;10600
Vloz;240;43800
Vymaz;239;44200
DajData/NastavData;239;13300
Vymaz;238;13400
DajIndex;238;2804400
Vymaz;237;44400
DajData/NastavData;237;13200
Vymaz;236;43700
Vymaz;235;13200
DajData/NastavData;235;13200
Vymaz;234;13600
DajData/NastavData;234;13200
Vymaz;233;43800
DajIndex;233;2870900
Vymaz;232;44700
Vymaz;231;13500
DajData/NastavData;231;13200
Vloz;232;9700
Vloz;233;9300
Vymaz;232;44200
DajData/NastavData;232;13100
Vloz;233;44400
Vloz;234;9500
Vloz;235;44300
Vymaz;234;44300
Vymaz;233;46500
Vymaz;232;44100
DajData/NastavData;232;13100
DajData/NastavData;232;13100
DajData/NastavData;232;13300
Vymaz;231;44200
Vymaz;230;44000
DajIndex;230;3026800
Vloz;231;46400
Vymaz;230;44500
DajIndex;230;2747200
Vloz;231;9900
DajData/NastavData;231;13200
Vloz;232;44300
Vymaz;231;13400
Vloz;232;44400
Vymaz;231;44500
DajIndex;231;2763100
Vymaz;230;14000
Vloz;231;44600
Vymaz;230;44300
Vloz;231;43900
DajData/NastavData;231;13000
Vymaz;230;13200
Vloz;231;44100
DajData/NastavData;231;13100
Vymaz;230;49600
Vloz;231;44400
DajData/NastavData;231;13100
DajData/NastavData;231;13000
Vymaz;230;43800
Vloz;231;9600
Vymaz;230;44000
Vymaz;229;13400
Vymaz;228;13100
DajIndex;228;2745800
Vloz;229;44800
Vloz;230;9800
DajIndex;230;2738500
DajData/NastavData;230;13200
DajData/NastavData;230;13200
Vymaz;229;13500
DajData/NastavData;229;13100
Vloz;230;44600
DajData/NastavData;230;13100
Vloz;231;44200
Vymaz;230;13300
Vymaz;229;13100
Vymaz;228;43900
DajData/NastavData;228;13000
Vymaz;227;44100
DajIndex;227;2803700
DajData/NastavData;227;13400
Vymaz;226;13500
Vymaz;225;13600
Vymaz;224;44600
Vymaz;223;13200
Vymaz;222;13300
DajData/NastavData;222;13100
Vymaz;221;44300
Vloz;222;44500
Vloz;223;10000
DajData/NastavData;223;13000
Vloz;224;44600
Vloz;225;44200
Vloz;226;44200
DajIndex;226;2674200
Vloz;227;10900
Vymaz;226;44300
Vloz;227;43800
Vymaz;226;43800
Vloz;227;44000
Vymaz;226;13200
Vymaz;225;43600
Vymaz;224;43800
DajIndex;224;2657800
Vloz;225;9800
DajData/NastavData;225;13100
Vymaz;224;44400
Vymaz;223;13300
Vloz;224;9600
Vymaz;223;44400
Vloz;224;9400
Vloz;225;44300
DajData/NastavData;225;13200
Vloz;226;44300
DajData/NastavData;226;13100
Vloz;227;44300
DajData/NastavData;227;13100
Vymaz;226;44100
Vloz;227;44300
Vloz;228;10900
Vloz;229;44400
Vloz;230;44500
DajData/NastavData;230;13200
Vloz;231;44800
DajData/NastavData;231;13100
Vymaz;230;44400
Vymaz;229;13300
Vymaz;228;13200
DajIndex;228;2729900
Vloz;229;44200
Vloz;230;9600
Vymaz;229;44300
DajData/NastavData;229;13200
DajData/NastavData;229;13200
Vloz;230;44400
DajIndex;230;2751400
DajData/NastavData;230;13400
Vymaz;229;43900
Vymaz;228;44700
DajData/NastavData;228;13200
Vymaz;227;44300
DajData/NastavData;227;13100
DajData/NastavData;227;13200
Vloz;228;44200
Vymaz;227;13300
DajIndex;227;2733200
DajData/NastavData;227;13300
Vymaz;226;13300
Vloz;227;9600
Vymaz;226;44500
DajIndex;226;2693400
Vloz;227;10000
Vymaz;226;44800
Vymaz;225;13200
Vymaz;224;44300
Vymaz;223;13200
Vymaz;222;13100
Vloz;223;44900
DajData/NastavData;223;13200
Vymaz;222;44200
DajData/NastavData;222;13400
DajIndex;222;2622700
Vymaz;221;44400
Vloz;222;9700
DajIndex;222;2650400
DajData/NastavData;222;13400
Vymaz;221;13400
Vymaz;220;44100
Vymaz;219;13300
Vymaz;218;44000
Vloz;219;9600
Vloz;220;44400
Vloz;221;43900
Vloz;222;43900
DajData/NastavData;222;13700
DajData/NastavData;222;12900
Vloz;223;44700
Vymaz;222;44200
Vloz;223;9600
Vloz;224;9300
DajData/NastavData;224;13100
Vloz;225;44500
Vymaz;224;44000
DajData/NastavData;224;13200
Vymaz;223;43100
Vymaz;222;43600
Vymaz;221;13200
Vymaz;220;43700
Vloz;221;44300
DajIndex;221;2693700
DajIndex;221;2632000
Vymaz;220;44400
Vloz;221;9800
Vloz;222;44800
Vloz;223;44000
Vymaz;222;44100
Vloz;223;44400
Vloz;224;9400
DajData/NastavData;224;12900
Vloz;225;44100
Vymaz;224;43600
DajIndex;224;2668100
Vymaz;223;13500
DajData/NastavData;223;13100
DajIndex;223;2650800
DajData/NastavData;223;13300
Vloz;224;44300
Vymaz;223;43900
Vymaz;222;43800
Vymaz;221;43400
DajData/NastavData;221;13100
DajIndex;221;2660000
DajIndex;221;2605900
Vymaz;220;13700
Vymaz;219;44000
DajData/NastavData;219;13100
DajData/NastavData;219;13000
DajIndex;219;2560500
Vymaz;218;13400
Vymaz;217;44000
Vymaz;216;13100
Vymaz;215;43800
Vymaz;214;44400
DajData/NastavData;214;13100
Vymaz;213;13500
Vloz;214;9500
Vymaz;213;44200
Vymaz;212;13300
Vloz;213;44300
Vloz;214;9500
Vymaz;213;13300
DajData/NastavData;213;12900
Vloz;214;9400
Vymaz;213;44300
Vloz;214;44400
Vymaz;213;13500
Vloz;214;9300
Vymaz;213;44100
Vymaz;212;43900
Vloz;213;43900
DajData/NastavData;213;13400
Vloz;214;68200
Vloz;215;44000
Vymaz;214;13300
Vloz;215;44200
Vloz;216;44200
Vloz;217;44400
Vloz;218;9600
Vymaz;217;44500
Vymaz;216;43700
Vloz;217;9400
Vymaz;216;44300
DajIndex;216;2650700
Vloz;217;45600
DajData/NastavData;217;13400
Vymaz;216;13500
Vymaz;215;44400
Vymaz;214;43800
Vymaz;213;44000
Vloz;214;44400
Vymaz;213;43800
Vymaz;212;44200
Vymaz;211;13100
DajData/NastavData;211;13300
Vloz;212;45400
Vymaz;211;44000
Vloz;212;44200
Vymaz;211;13400
Vloz;212;45000
Vymaz;211;43800
Vloz;212;44600
Vloz;213;44200
Vymaz;212;44300
Vloz;213;9700
DajData/NastavData;213;13100
Vloz;214;44300
DajData/NastavData;214;13000
Vymaz;213;44300
Vymaz;212;13100
Vloz;213;44400
Vymaz;212;52700
Vloz;213;9900
Vloz;214;43900
Vloz;215;9900
Vymaz;214;44200
Vloz;215;9400
Vymaz;214;13400
DajData/NastavData;214;13000
DajIndex;214;2527600
Vymaz;213;47400
Vloz;214;44200
Vloz;215;44500
Vloz;216;43900
Vloz;217;44000
DajData/NastavData;217;13100
DajIndex;217;2586300
Vloz;218;49400
Vymaz;217;44300
Vloz;218;49300
Vymaz;217;44500
Vymaz;216;13200
DajData/NastavData;216;13000
DajIndex;216;2587900
DajData/NastavData;216;13300
Vloz;217;45500
DajIndex;217;2574800
Vymaz;216;13600
DajIndex;216;2590100
Vloz;217;44700
Vloz;218;44100
Vloz;219;43900
DajData/NastavData;219;13100
Vloz;220;44300
Vloz;221;44100
Vloz;222;9600
Vloz;223;44100
Vymaz;222;44000
DajData/NastavData;222;13200
Vloz;223;49500
Vloz;224;9700
Vloz;225;44600
Vymaz;224;44400
Vloz;225;9600
DajData/NastavData;225;13000
Vymaz;224;44000
Vymaz;223;43800
Vymaz;222;44100
Vymaz;221;43800
Vymaz;220;43900
Vymaz;219;44300
Vymaz;218;43900
Vymaz;217;43500
Vymaz;216;43600
DajIndex;216;2569000
Vymaz;215;44400
Vymaz;214;44500
Vloz;215;44000
Vymaz;214;44600
DajData/NastavData;214;13200
Vymaz;213;44200
Vloz;214;44500
Vloz;215;10100
DajData/NastavData;215;13800
Vloz;216;9700
DajData/NastavData;216;13100
DajData/NastavData;216;13200
DajIndex;216;2541500
Vloz;217;45000
Vymaz;216;44300
Vloz;217;9600
DajIndex;217;2587500
Vymaz;216;44100
DajData/NastavData;216;13200
Vloz;217;44700
DajData/NastavData;217;13500
Vymaz;216;44100
Vymaz;215;13500
Vymaz;214;43800
Vloz;215;9600
Vymaz;214;80500
Vymaz;213;46500
DajData/NastavData;213;13300
Vloz;214;9900
Vloz;215;44800
Vymaz;214;44300
DajData/NastavData;214;13300
Vloz;215;9400
Vloz;216;44800
DajData/NastavData;216;13300
Vymaz;215;44500
Vloz;216;44500
Vloz;217;9500
Vloz;218;9300
Vloz;219;9300
DajData/NastavData;219;13100
Vymaz;218;44400
Vymaz;217;43500
DajData/NastavData;217;13500
Vloz;218;44300
Vymaz;217;44500
Vloz;218;44700
DajIndex;218;2567300
Vymaz;217;43700
Vymaz;216;43800
Vloz;217;55800
Vloz;218;44600
Vymaz;217;44500
DajData/NastavData;217;13300
Vymaz;216;43800
Vymaz;215;13300
Vymaz;214;13200
Vloz;215;9500
Vymaz;214;44600
Vymaz;213;44200
Vloz;214;9600
Vloz;215;44500
DajIndex;215;2574100
Vloz;216;9900
Vymaz;215;13400
Vloz;216;44500
Vloz;217;44300
DajData/NastavData;217;13100
DajData/NastavData;217;13000
Vymaz;216;13200
Vymaz;215;43900
DajData/NastavData;215;13200
Vloz;216;9500
Vloz;217;44300
Vymaz;216;13300
Vloz;217;44600
DajData/NastavData;217;14500
DajIndex;217;2587700
Vymaz;216;13600
DajIndex;216;2563000
DajData/NastavData;216;13300
Vymaz;215;44600
DajData/NastavData;215;13300
DajIndex;215;2583400
Vymaz;214;15300
Vymaz;213;44400
Vloz;214;44400
Vloz;215;9500
Vloz;216;44200
Vloz;217;44000
Vymaz;216;13100
DajData/NastavData;216;13000
Vloz;217;44700
DajIndex;217;2586800
DajData/NastavData;217;13300
Vymaz;216;47400
Vloz;217;44000
Vymaz;216;43700
Vymaz;215;44300
Vymaz;214;43600
DajData/NastavData;214;13200
DajData/NastavData;214;13100
Vymaz;213;44400
DajData/NastavData;213;13000
DajIndex;213;2552300
Vloz;214;9700
Vymaz;213;44100
Vloz;214;44200
Vymaz;213;13400
Vloz;214;9400
DajIndex;214;2550500
DajData/NastavData;214;13300
Vloz;215;9700
Vymaz;214;44300
Vloz;215;9500
DajData/NastavData;215;13100
DajData/NastavData;215;13200
Vymaz;214;44200
Vymaz;213;13300
DajData/NastavData;213;13100
Vloz;214;9800
Vymaz;213;43900
Vloz;214;43900
Vymaz;213;13400
Vloz;214;44200
Vloz;215;44200
Vymaz;214;49800
Vymaz;213;13400
Vymaz;212;13100
Vloz;213;44000
DajData/NastavData;213;13200
DajIndex;213;2522300
Vymaz;212;13500
Vymaz;211;13300
Vymaz;210;43900
Vloz;211;9600
DajData/NastavData;211;17600
Vloz;212;9400
Vymaz;211;43900
Vymaz;210;43900
Vloz;211;44200
Vloz;212;43800
Vymaz;211;43600
Vloz;212;43700
Vloz;213;44100
Vloz;214;9500
Vymaz;213;13400
DajIndex;213;2548100
Vymaz;212;44300
Vloz;213;44500
Vloz;214;9600
Vloz;215;44500
DajData/NastavData;215;13200
Vymaz;214;13700
Vymaz;213;13100
DajData/NastavData;213;13000
Vloz;214;44400
Vloz;215;44200
Vymaz;214;13400
DajData/NastavData;214;13000
Vymaz;213;13300
Vloz;214;9500
Vloz;215;44300
Vymaz;214;13200
Vymaz;213;44300
Vloz;214;44000
Vloz;215;44000
Vymaz;214;44400
Vymaz;213;43900
Vymaz;212;13300
DajIndex;212;2518900
Vloz;213;9500
Vloz;214;49300
Vloz;215;9500
DajData/NastavData;215;13000
Vymaz;214;13300
Vymaz;213;44200
Vymaz;212;43900
Vloz;213;9200
Vloz;214;43900
Vloz;215;49100
DajData/NastavData;215;13100
Vymaz;214;43700
DajIndex;214;2560200
DajData/NastavData;214;13200
DajData/NastavData;214;13000
