Operacia;PocetPrvkov;TrvanieOperacie
DajData/NastavData;435;13200
DajData/NastavData;435;13300
Vloz;436;9400
Vymaz;435;44200
Vymaz;434;13000
Vymaz;433;43600
Vymaz;432;44300
Vloz;433;44200
Vymaz;432;44200
Vloz;433;44600
Vloz;434;44900
Vymaz;433;13400
Vloz;434;9600
Vloz;435;9500
DajIndex;435;5193600
Vloz;436;9700
Vloz;437;44500
Vloz;438;44300
DajData/NastavData;438;13100
DajIndex;438;6673300
Vymaz;437;45800
Vymaz;436;44100
Vloz;437;45900
Vloz;438;10000
Vloz;439;44300
Vloz;440;44500
Vymaz;439;44500
Vymaz;438;13400
DajData/NastavData;438;13300
Vloz;439;44800
Vloz;440;44100
Vloz;441;44400
Vymaz;440;44000
Vymaz;439;44000
Vloz;440;9700
Vloz;441;9300
Vymaz;440;44200
Vymaz;439;44200
Vloz;440;9500
Vymaz;439;44100
Vloz;440;44200
Vloz;441;44100
Vymaz;440;43800
Vymaz;439;43900
Vymaz;438;13300
Vloz;439;71200
Vloz;440;44700
Vymaz;439;13600
Vymaz;438;44200
DajIndex;438;6548200
Vymaz;437;82400
Vymaz;436;68100
Vloz;437;67600
Vymaz;436;68500
Vloz;437;73700
Vymaz;436;74900
Vloz;437;69400
Vymaz;436;64300
Vymaz;435;71300
Vloz;436;72700
Vloz;437;15300
Vloz;438;69600
Vymaz;437;69600
Vymaz;436;62700
Vloz;437;16000
Vloz;438;72200
Vloz;439;72100
Vloz;440;15400
DajData/NastavData;440;21100
Vymaz;439;22500
Vymaz;438;74500
Vloz;439;71500
Vymaz;438;18500
Vloz;439;66700
Vloz;440;15700
Vloz;441;17800
Vloz;442;15300
Vymaz;441;24700
Vymaz;440;70400
Vloz;441;70500
Vymaz;440;69900
Vloz;441;14700
Vymaz;440;69100
Vloz;441;15400
DajData/NastavData;441;21600
Vloz;442;73500
DajIndex;442;7455900
Vymaz;441;46100
Vloz;442;50400
DajData/NastavData;442;13300
DajData/NastavData;442;13300
Vymaz;441;43900
Vymaz;440;13300
Vymaz;439;13200
Vloz;440;44400
Vymaz;439;48400
Vloz;440;9600
Vymaz;439;43800
Vymaz;438;13400
Vloz;439;9600
DajData/NastavData;439;13000
Vloz;440;44600
Vloz;441;44200
Vymaz;440;43900
Vymaz;439;44600
Vymaz;438;43800
DajIndex;438;5972600
DajIndex;438;5218800
Vloz;439;46000
Vymaz;438;13700
Vloz;439;44500
Vymaz;438;44400
Vloz;439;9600
DajIndex;439;5305500
Vymaz;438;49800
Vymaz;437;71800
Vymaz;436;45000
Vloz;437;45100
Vloz;438;44200
DajIndex;438;5598500
Vymaz;437;69100
Vymaz;436;45700
Vymaz;435;13400
Vymaz;434;44100
Vymaz;433;44500
Vloz;434;45200
Vymaz;433;44000
Vymaz;432;44000
Vymaz;431;43800
DajData/NastavData;431;13300
Vloz;432;44900
Vloz;433;43900
Vymaz;432;43800
Vymaz;431;43700
Vymaz;430;56500
Vloz;431;44700
Vymaz;430;44400
Vymaz;429;13400
Vloz;430;44100
DajData/NastavData;430;13400
DajData/NastavData;430;13000
Vloz;431;44200
Vloz;432;9700
Vymaz;431;44400
Vloz;432;9600
Vymaz;431;44000
Vymaz;430;13400
Vymaz;429;44000
Vloz;430;9700
Vloz;431;9500
Vymaz;430;13300
Vloz;431;44400
Vymaz;430;44300
Vymaz;429;44300
DajData/NastavData;429;13100
DajIndex;429;5106100
Vloz;430;44900
Vloz;431;44200
Vymaz;430;43900
Vloz;431;9600
Vloz;432;44600
Vloz;433;44500
Vloz;434;44100
DajIndex;434;5524200
Vloz;435;47200
Vloz;436;44800
DajData/NastavData;436;13300
Vloz;437;45100
Vloz;438;44500
DajData/NastavData;438;13200
Vymaz;437;13500
Vymaz;436;44500
Vloz;437;44000
Vymaz;436;44000
Vloz;437;46100
DajIndex;437;5127900
Vymaz;436;44300
Vloz;437;44400
Vymaz;436;47700
Vymaz;435;44200
Vymaz;434;44500
Vloz;435;9800
Vymaz;434;13500
Vymaz;433;44100
Vloz;434;9700
Vymaz;433;13300
Vloz;434;9700
Vloz;435;44800
Vloz;436;9400
Vymaz;435;13400
Vloz;436;46200
Vymaz;435;44000
Vloz;436;9600
Vloz;437;9500
Vloz;438;44300
Vymaz;437;44000
Vymaz;436;13400
Vymaz;435;13400
Vymaz;434;44100
Vymaz;433;13400
Vloz;434;44500
Vymaz;433;43800
Vymaz;432;13500
Vloz;433;9600
Vloz;434;44400
Vloz;435;44100
Vloz;436;44300
Vymaz;435;13200
Vloz;436;63100
Vymaz;435;44700
Vymaz;434;44100
Vloz;435;43900
Vloz;436;44000
Vloz;437;44000
Vymaz;436;43900
Vloz;437;44000
Vymaz;436;44000
Vymaz;435;43700
Vymaz;434;13800
Vymaz;433;44000
DajIndex;433;5002100
Vloz;434;44700
Vymaz;433;44200
Vymaz;432;46000
Vymaz;431;13300
Vloz;432;44400
Vymaz;431;43700
DajData/NastavData;431;13200
Vymaz;430;43800
Vloz;431;44100
Vymaz;430;13500
Vloz;431;9700
Vymaz;430;43900
Vymaz;429;44200
Vymaz;428;13400
Vymaz;427;43700
Vloz;428;44800
Vloz;429;44400
Vymaz;428;15500
Vloz;429;50100
Vloz;430;9800
Vymaz;429;13700
Vloz;430;45000
Vloz;431;9600
Vloz;432;13300
Vloz;433;44300
Vloz;434;44400
Vloz;435;9600
Vloz;436;44500
Vloz;437;44600
DajData/NastavData;437;13300
Vymaz;436;13400
DajIndex;436;5065500
Vymaz;435;44100
Vloz;436;9800
Vymaz;435;44100
Vloz;436;10900
Vymaz;435;13700
Vymaz;434;43800
Vloz;435;44600
Vloz;436;44300
Vymaz;435;13300
Vloz;436;44000
Vymaz;435;43800
Vloz;436;9600
Vymaz;435;44200
Vymaz;434;13300
Vloz;435;44500
Vloz;436;9500
Vymaz;435;44200
Vloz;436;9600
DajIndex;436;5055200
Vymaz;435;44400
Vloz;436;47000
DajData/NastavData;436;13300
Vymaz;435;44000
Vymaz;434;44100
Vymaz;433;43900
Vloz;434;44500
Vymaz;433;44400
Vloz;434;44200
Vymaz;433;13500
Vymaz;432;44400
Vymaz;431;43900
Vloz;432;9700
Vymaz;431;44400
Vymaz;430;43700
Vloz;431;9600
Vloz;432;44500
Vloz;433;44200
Vloz;434;9600
Vymaz;433;44000
Vloz;434;44600
Vloz;435;44400
Vymaz;434;43800
Vymaz;433;43900
DajIndex;433;5050100
Vymaz;432;44600
Vloz;433;44600
Vloz;434;9700
Vloz;435;9400
Vloz;436;9300
Vymaz;435;44300
Vloz;436;9500
Vloz;437;9300
DajIndex;437;5174400
Vymaz;436;75800
Vymaz;435;72400
Vymaz;434;23300
Vloz;435;71900
Vymaz;434;72400
Vymaz;433;20900
Vymaz;432;71900
Vymaz;431;72700
Vloz;432;74300
Vymaz;431;73200
Vymaz;430;22300
Vymaz;429;22300
Vloz;430;73500
Vloz;431;72900
Vymaz;430;72800
Vloz;431;15400
Vymaz;430;21800
Vymaz;429;74900
Vymaz;428;78100
Vymaz;427;22600
DajData/NastavData;427;26900
DajIndex;427;5260100
Vymaz;426;45300
Vloz;427;44600
Vymaz;426;44500
Vloz;427;9700
Vloz;428;9300
Vymaz;427;44700
Vymaz;426;13400
Vymaz;425;43700
DajData/NastavData;425;17600
Vymaz;424;47800
Vymaz;423;43900
Vymaz;422;13400
Vymaz;421;13200
Vloz;422;44800
Vloz;423;44200
Vloz;424;44100
Vymaz;423;44200
Vloz;424;44000
Vymaz;423;43900
Vloz;424;44200
DajIndex;424;5121300
Vloz;425;10400
Vloz;426;46500
Vloz;427;44300
Vloz;428;9600
Vymaz;427;13700
Vymaz;426;44400
Vymaz;425;44100
Vymaz;424;44000
Vymaz;423;13300
Vymaz;422;13400
Vloz;423;44500
Vloz;424;43900
Vymaz;423;43900
Vloz;424;44600
Vymaz;423;43600
DajIndex;423;4895000
Vloz;424;9700
Vloz;425;9400
Vloz;426;9400
Vymaz;425;13500
Vymaz;424;44200
Vloz;425;44100
Vymaz;424;43900
DajIndex;424;4894400
Vymaz;423;45700
Vloz;424;10300
Vymaz;423;44600
Vymaz;422;44500
DajIndex;422;4882900
Vloz;423;44800
Vymaz;422;43700
Vymaz;421;43800
Vloz;422;44200
Vloz;423;9600
Vymaz;422;44400
Vloz;423;9400
Vloz;424;44600
Vymaz;423;44000
Vymaz;422;13200
Vymaz;421;44200
Vymaz;420;44000
Vymaz;419;44200
Vloz;420;44800
Vymaz;419;47500
Vymaz;418;13400
Vymaz;417;13200
Vymaz;416;44900
Vloz;417;44800
Vloz;418;44400
Vymaz;417;13300
Vymaz;416;44200
Vymaz;415;43900
DajData/NastavData;415;13200
DajIndex;415;4810600
Vloz;416;44500
Vloz;417;44000
Vymaz;416;13400
Vloz;417;44700
DajData/NastavData;417;13300
Vymaz;416;44600
Vloz;417;44300
Vloz;418;9700
Vymaz;417;46300
Vymaz;416;13400
Vymaz;415;44100
Vymaz;414;13300
Vloz;415;9600
Vloz;416;44700
Vymaz;415;13500
DajData/NastavData;415;13400
Vymaz;414;13300
Vymaz;413;44000
Vymaz;412;44100
Vymaz;411;44000
Vloz;412;44700
Vloz;413;9600
Vloz;414;9400
Vymaz;413;44600
Vloz;414;44300
Vloz;415;9500
DajIndex;415;4800700
Vloz;416;10200
Vymaz;415;44200
Vloz;416;9500
Vymaz;415;44300
Vloz;416;49600
Vymaz;415;43900
Vymaz;414;43700
Vymaz;413;44000
Vloz;414;9400
Vloz;415;9400
DajData/NastavData;415;13000
Vymaz;414;13400
Vymaz;413;44300
Vloz;414;9400
DajIndex;414;4790100
Vymaz;413;13400
Vloz;414;44100
Vymaz;413;13200
Vymaz;412;13300
Vloz;413;44600
Vymaz;412;13300
Vymaz;411;13300
Vloz;412;44400
Vloz;413;44300
Vymaz;412;43500
Vymaz;411;46900
Vymaz;410;43800
Vloz;411;44200
Vloz;412;9500
Vymaz;411;44700
Vymaz;410;13100
Vymaz;409;44100
Vymaz;408;43700
Vloz;409;9500
Vymaz;408;44100
Vymaz;407;43800
Vymaz;406;44600
Vymaz;405;43700
Vloz;406;44500
Vloz;407;44000
Vloz;408;43700
Vymaz;407;13300
Vymaz;406;44300
Vloz;407;44300
Vymaz;406;13400
Vymaz;405;44100
Vymaz;404;44000
Vymaz;403;43700
Vymaz;402;13800
Vymaz;401;13200
Vymaz;400;44100
Vloz;401;44700
Vloz;402;44400
DajIndex;402;4666300
Vloz;403;10200
Vymaz;402;13400
DajData/NastavData;402;13200
Vymaz;401;44500
DajIndex;401;4646800
Vloz;402;44800
Vloz;403;44000
Vymaz;402;13300
Vymaz;401;43900
Vymaz;400;43900
Vymaz;399;46500
Vymaz;398;44000
Vymaz;397;43900
DajIndex;397;4603000
DajData/NastavData;397;13200
Vymaz;396;44500
Vloz;397;45000
Vymaz;396;43900
DajData/NastavData;396;13100
Vymaz;395;43800
DajIndex;395;4560700
Vloz;396;44500
Vymaz;395;44100
Vloz;396;44700
Vloz;397;9700
Vymaz;396;13500
DajIndex;396;4594800
Vloz;397;9900
Vloz;398;9500
Vymaz;397;13800
DajData/NastavData;397;13100
Vloz;398;44800
DajIndex;398;4617700
Vloz;399;44500
Vymaz;398;13300
Vloz;399;44500
Vloz;400;9500
Vloz;401;9300
DajData/NastavData;401;13200
Vloz;402;9400
Vymaz;401;44300
Vymaz;400;44000
Vloz;401;9500
Vloz;402;44100
Vymaz;401;44100
Vymaz;400;13500
Vloz;401;44000
Vymaz;400;44100
Vloz;401;11100
Vymaz;400;44200
Vymaz;399;43700
Vymaz;398;43900
DajData/NastavData;398;13100
Vymaz;397;44900
Vymaz;396;44000
Vloz;397;43900
Vloz;398;44000
DajData/NastavData;398;16500
Vymaz;397;43600
Vloz;398;44200
Vymaz;397;13200
Vloz;398;44300
Vymaz;397;13400
Vloz;398;9500
Vymaz;397;13400
Vymaz;396;43900
Vymaz;395;44100
Vloz;396;44600
Vloz;397;44100
Vymaz;396;43800
Vloz;397;9600
DajIndex;397;4584400
Vloz;398;9700
Vymaz;397;24000
Vloz;398;44600
Vloz;399;44200
Vloz;400;44300
Vloz;401;44600
Vymaz;400;44000
Vloz;401;44200
Vloz;402;44200
Vloz;403;9600
Vymaz;402;43900
Vymaz;401;44900
Vymaz;400;44000
Vymaz;399;44000
Vloz;400;43900
Vloz;401;44400
Vymaz;400;13200
Vloz;401;10000
Vymaz;400;13500
Vymaz;399;13500
DajIndex;399;4607200
Vloz;400;44500
Vymaz;399;44400
Vloz;400;43800
Vymaz;399;13600
Vymaz;398;43900
Vymaz;397;44000
Vloz;398;9500
DajIndex;398;4610800
Vymaz;397;44100
Vymaz;396;43800
Vloz;397;48800
Vloz;398;44000
Vymaz;397;43700
Vloz;398;44000
DajData/NastavData;398;13300
Vymaz;397;43700
Vymaz;396;13400
Vloz;397;44500
Vloz;398;9700
Vloz;399;9400
Vymaz;398;13400
Vloz;399;44400
Vloz;400;44200
Vymaz;399;43900
Vymaz;398;44100
Vloz;399;44300
Vymaz;398;44100
Vymaz;397;45400
Vloz;398;45800
Vloz;399;44900
Vloz;400;9800
Vymaz;399;44700
Vloz;400;45300
Vymaz;399;44500
Vymaz;398;13500
Vloz;399;44600
Vymaz;398;43800
Vloz;399;44600
Vloz;400;9700
Vloz;401;10000
Vloz;402;9400
Vloz;403;9100
Vloz;404;9300
Vloz;405;46600
Vloz;406;9300
Vymaz;405;43900
Vloz;406;43800
Vymaz;405;44100
DajIndex;405;5624500
DajIndex;405;6594200
DajIndex;405;4875800
Vloz;406;49600
Vloz;407;44500
Vloz;408;44000
Vloz;409;45200
Vymaz;408;44400
Vymaz;407;43800
Vymaz;406;17500
Vloz;407;45100
Vymaz;406;43600
Vloz;407;9700
Vloz;408;44400
Vymaz;407;44300
Vymaz;406;13500
Vymaz;405;43900
DajIndex;405;4677300
Vloz;406;44600
DajIndex;406;5871800
DajData/NastavData;406;23700
Vloz;407;76800
Vymaz;406;75700
Vymaz;405;69800
Vloz;406;14100
Vymaz;405;70900
Vloz;406;16100
Vymaz;405;22400
Vloz;406;74800
Vloz;407;15900
Vymaz;406;21300
Vymaz;405;74600
Vloz;406;74000
Vloz;407;76100
DajData/NastavData;407;22400
Vymaz;406;20500
Vloz;407;63300
Vymaz;406;20700
Vloz;407;75500
Vloz;408;17000
Vloz;409;67900
Vymaz;408;23700
Vloz;409;16100
DajData/NastavData;409;21700
Vymaz;408;22200
Vymaz;407;74300
Vymaz;406;72600
Vloz;407;16000
Vymaz;406;22100
Vymaz;405;73800
Vymaz;404;24700
Vymaz;403;74100
Vymaz;402;64300
Vloz;403;45000
Vloz;404;43900
Vloz;405;44500
Vymaz;404;13500
Vloz;405;44300
Vloz;406;9800
DajIndex;406;4750000
DajData/NastavData;406;13200
Vloz;407;44600
Vymaz;406;43900
Vloz;407;44800
DajIndex;407;4763400
Vloz;408;44800
Vymaz;407;13600
Vloz;408;44900
Vloz;409;44400
Vloz;410;44400
DajIndex;410;5737700
Vymaz;409;45800
Vloz;410;45300
Vloz;411;44200
Vymaz;410;44400
Vymaz;409;43900
Vloz;410;44800
DajIndex;410;4881200
Vymaz;409;13800
Vymaz;408;58700
Vloz;409;67800
Vymaz;408;13700
Vymaz;407;44000
DajData/NastavData;407;13200
Vymaz;406;13300
Vymaz;405;43700
Vymaz;404;44300
Vloz;405;9700
Vloz;406;9300
Vymaz;405;13400
Vymaz;404;44000
Vymaz;403;43800
Vloz;404;9600
Vymaz;403;13500
Vymaz;402;13300
Vloz;403;44700
DajData/NastavData;403;13400
Vloz;404;61700
Vymaz;403;44400
Vymaz;402;44100
Vymaz;401;13500
Vloz;402;44500
Vloz;403;43800
Vymaz;402;14700
Vymaz;401;44600
Vymaz;400;43700
Vloz;401;44300
Vloz;402;44600
Vloz;403;43800
Vymaz;402;13400
Vymaz;401;44000
Vloz;402;9700
Vloz;403;9500
DajData/NastavData;403;13300
Vloz;404;9300
Vymaz;403;13700
Vymaz;402;13400
Vymaz;401;44300
Vymaz;400;44100
Vymaz;399;43800
Vymaz;398;44400
Vloz;399;44300
Vymaz;398;13400
Vloz;399;44200
Vymaz;398;50100
DajIndex;398;4895700
Vymaz;397;14000
Vloz;398;10000
Vymaz;397;44800
Vloz;398;44300
Vymaz;397;44100
Vymaz;396;43800
Vymaz;395;13400
Vloz;396;44500
Vymaz;395;13200
Vloz;396;44100
Vymaz;395;43800
Vymaz;394;43600
Vymaz;393;44000
Vloz;394;9700
Vymaz;393;44000
Vymaz;392;43700
Vymaz;391;43700
Vloz;392;44800
Vymaz;391;43900
Vymaz;390;43800
Vymaz;389;13300
Vymaz;388;43600
Vymaz;387;17700
Vloz;388;44700
Vloz;389;43900
Vymaz;388;43900
Vloz;389;43900
Vymaz;388;44400
Vymaz;387;43900
Vymaz;386;43800
Vymaz;385;13100
DajData/NastavData;385;13200
DajData/NastavData;385;12800
Vloz;386;9400
Vloz;387;44400
Vymaz;386;44400
Vymaz;385;44000
DajIndex;385;4646900
DajData/NastavData;385;13400
Vymaz;384;44800
Vymaz;383;43600
DajIndex;383;4537200
Vloz;384;44900
DajData/NastavData;384;13200
Vloz;385;44300
Vloz;386;44700
Vymaz;385;44000
Vloz;386;44400
Vloz;387;44200
Vloz;388;43900
Vymaz;387;44000
Vymaz;386;44100
Vymaz;385;44100
DajIndex;385;1136800
Vymaz;384;44600
DajIndex;384;4875900
Vloz;385;46600
Vymaz;384;13500
Vymaz;383;44400
Vloz;384;45300
Vloz;385;44500
Vymaz;384;50600
Vloz;385;45000
Vloz;386;9700
Vloz;387;9400
Vymaz;386;44700
Vymaz;385;44200
Vloz;386;9600
DajData/NastavData;386;15500
DajIndex;386;4453500
Vloz;387;9600
Vymaz;386;44700
Vymaz;385;43800
Vymaz;384;44100
Vymaz;383;43900
Vloz;384;9500
Vymaz;383;44100
Vymaz;382;44100
Vymaz;381;44200
Vymaz;380;43700
Vymaz;379;43900
Vloz;380;9700
Vloz;381;44400
Vloz;382;44200
Vymaz;381;13200
Vloz;382;44400
Vloz;383;44100
Vymaz;382;43700
Vymaz;381;44000
Vloz;382;44600
Vloz;383;44200
Vymaz;382;43600
Vloz;383;9600
Vymaz;382;13500
Vloz;383;11200
Vymaz;382;44700
DajData/NastavData;382;13200
Vloz;383;9600
Vloz;384;44700
Vymaz;383;44100
Vymaz;382;44500
Vymaz;381;43900
Vymaz;380;44200
Vymaz;379;44000
Vymaz;378;43800
Vloz;379;44800
Vloz;380;44700
Vloz;381;44500
Vloz;382;9500
DajData/NastavData;382;13200
Vloz;383;44500
Vloz;384;44500
Vloz;385;44000
Vymaz;384;44000
Vloz;385;9500
Vloz;386;44300
Vymaz;385;13300
Vloz;386;9300
DajData/NastavData;386;13100
Vymaz;385;44400
Vloz;386;44600
Vymaz;385;43900
Vloz;386;44600
DajData/NastavData;386;13100
Vymaz;385;13400
Vymaz;384;13500
Vymaz;383;44200
Vloz;384;47500
Vymaz;383;45400
Vymaz;382;43900
Vloz;383;9600
Vymaz;382;44400
Vymaz;381;43800
Vymaz;380;13300
Vloz;381;44300
Vymaz;380;44400
Vloz;381;9600
Vloz;382;44600
Vloz;383;44400
Vymaz;382;13400
Vloz;383;9600
Vymaz;382;44600
Vymaz;381;13400
Vymaz;380;43900
Vymaz;379;43700
Vloz;380;9500
Vymaz;379;18800
Vloz;380;69800
Vloz;381;44600
Vymaz;380;13500
Vloz;381;44300
Vymaz;380;13300
Vymaz;379;44300
Vloz;380;44300
Vloz;381;44300
Vymaz;380;13400
Vloz;381;44300
DajData/NastavData;381;13200
Vymaz;380;13400
Vymaz;379;44500
Vymaz;378;44000
Vloz;379;44300
Vymaz;378;13400
Vymaz;377;13500
Vloz;378;44400
DajIndex;378;4424800
Vymaz;377;13600
Vymaz;376;13100
DajData/NastavData;376;13200
Vloz;377;45100
Vloz;378;44500
Vymaz;377;44300
Vloz;378;9700
Vymaz;377;46100
Vymaz;376;44200
Vymaz;375;44000
Vymaz;374;43600
Vloz;375;44100
Vloz;376;44100
Vloz;377;9500
Vymaz;376;44200
Vloz;377;44600
Vymaz;376;43600
Vloz;377;44400
Vloz;378;9500
DajData/NastavData;378;13300
Vloz;379;44200
Vloz;380;44000
Vloz;381;44500
Vloz;382;9500
Vloz;383;9600
Vloz;384;44100
Vymaz;383;44000
Vymaz;382;44100
Vloz;383;44100
Vloz;384;43900
Vloz;385;44100
Vloz;386;44000
Vymaz;385;47500
Vymaz;384;43800
Vymaz;383;58500
Vloz;384;9800
Vloz;385;44400
Vloz;386;9700
Vymaz;385;13600
Vymaz;384;44300
Vloz;385;44900
Vloz;386;44000
Vloz;387;9700
Vymaz;386;13500
Vloz;387;9600
Vymaz;386;44400
Vloz;387;9600
Vymaz;386;44200
DajData/NastavData;386;14700
Vymaz;385;44200
Vymaz;384;44300
Vymaz;383;43800
DajIndex;383;4473500
DajData/NastavData;383;13400
Vymaz;382;44600
Vloz;383;44400
Vloz;384;9800
Vymaz;383;13400
Vloz;384;45000
Vloz;385;9500
DajData/NastavData;385;13100
Vymaz;384;43900
Vymaz;383;43500
Vloz;384;9600
Vloz;385;44600
Vymaz;384;13200
DajIndex;384;2815400
Vymaz;383;44500
Vymaz;382;13500
DajIndex;382;4467300
DajData/NastavData;382;13300
Vymaz;381;44400
DajData/NastavData;381;13200
Vloz;382;44800
Vymaz;381;44200
Vloz;382;44700
Vloz;383;44500
Vymaz;382;44100
Vymaz;381;13300
Vymaz;380;43800
Vymaz;379;44000
Vloz;380;44400
Vymaz;379;13100
DajIndex;379;4388200
DajIndex;379;4405800
Vloz;380;45400
Vymaz;379;44200
Vymaz;378;44200
Vymaz;377;43600
Vymaz;376;44200
Vymaz;375;43700
Vymaz;374;13200
Vymaz;373;43700
Vymaz;372;13300
Vloz;373;44600
DajData/NastavData;373;13100
Vloz;374;45000
Vloz;375;44100
Vymaz;374;44200
Vymaz;373;45500
DajData/NastavData;373;13100
Vymaz;372;44200
Vymaz;371;43800
Vymaz;370;43600
Vymaz;369;43700
Vloz;370;44200
Vloz;371;9600
DajIndex;371;4311100
Vloz;372;44800
Vymaz;371;44500
Vloz;372;44200
Vloz;373;44500
Vymaz;372;13400
Vymaz;371;13200
Vymaz;370;44500
Vloz;371;9600
Vymaz;370;13400
Vloz;371;9600
Vymaz;370;44400
Vloz;371;44300
Vloz;372;44000
Vloz;373;44100
Vloz;374;44100
Vloz;375;44300
DajIndex;375;4354100
Vymaz;374;44300
Vloz;375;9700
Vloz;376;45000
Vymaz;375;44100
Vymaz;374;13500
Vloz;375;9500
Vloz;376;9300
Vymaz;375;13400
Vloz;376;9500
Vymaz;375;44700
Vloz;376;9300
Vymaz;375;44300
Vloz;376;44100
Vloz;377;44100
Vloz;378;43800
Vloz;379;46000
DajData/NastavData;379;13100
Vloz;380;44200
Vloz;381;44100
Vymaz;380;43900
Vymaz;379;44400
Vloz;380;44200
Vloz;381;44400
DajIndex;381;4402300
Vymaz;380;43900
Vymaz;379;13400
Vymaz;378;13300
Vymaz;377;44100
Vymaz;376;43900
Vloz;377;44100
Vymaz;376;13400
Vymaz;375;44000
Vymaz;374;43900
Vymaz;373;13400
Vloz;374;44300
Vloz;375;9600
Vymaz;374;13500
Vloz;375;44800
Vymaz;374;44300
Vloz;375;9400
Vymaz;374;13500
Vymaz;373;13400
Vloz;374;44600
Vymaz;373;13400
DajData/NastavData;373;13600
Vymaz;372;44300
Vymaz;371;44200
Vymaz;370;44100
Vloz;371;44800
Vymaz;370;13300
Vymaz;369;13300
Vloz;370;9600
Vloz;371;44500
Vymaz;370;44000
DajData/NastavData;370;13100
Vymaz;369;44500
Vymaz;368;13200
Vymaz;367;44200
DajData/NastavData;367;13200
Vloz;368;44400
Vloz;369;9400
DajData/NastavData;369;13100
Vloz;370;46000
DajIndex;370;4268100
Vloz;371;44600
Vloz;372;9600
Vymaz;371;13500
Vloz;372;44300
Vloz;373;44200
Vymaz;372;13400
Vloz;373;44700
Vymaz;372;43900
Vymaz;371;43800
Vymaz;370;43900
Vloz;371;45800
DajIndex;371;4338900
Vymaz;370;13800
Vymaz;369;44500
Vloz;370;9700
Vloz;371;44400
Vymaz;370;44100
Vymaz;369;13400
Vymaz;368;13300
Vloz;369;44300
Vloz;370;44200
Vloz;371;44100
Vymaz;370;21100
Vloz;371;44900
Vymaz;370;44400
DajIndex;370;4317400
Vymaz;369;45300
Vymaz;368;44100
Vloz;369;44500
Vymaz;368;43700
Vymaz;367;13200
Vloz;368;9700
Vymaz;367;44300
Vloz;368;47200
Vloz;369;44100
Vymaz;368;13700
Vloz;369;44300
Vloz;370;44200
Vymaz;369;43700
Vymaz;368;43900
Vymaz;367;43700
Vloz;368;44400
Vymaz;367;43900
Vymaz;366;43900
DajIndex;366;4260600
Vloz;367;9600
Vloz;368;44400
Vymaz;367;13400
Vymaz;366;44500
Vloz;367;44100
Vymaz;366;13200
Vymaz;365;44300
Vloz;366;43800
Vloz;367;9600
Vloz;368;9400
Vloz;369;44200
DajData/NastavData;369;13100
Vymaz;368;13200
DajData/NastavData;368;13300
Vymaz;367;43800
Vymaz;366;44000
DajData/NastavData;366;13100
Vloz;367;44200
DajIndex;367;4392600
Vloz;368;44600
Vloz;369;9800
Vloz;370;44400
Vloz;371;44300
Vloz;372;43900
Vloz;373;44500
Vloz;374;43700
Vymaz;373;43700
Vloz;374;44100
Vloz;375;47500
DajIndex;375;4343700
Vloz;376;9800
Vymaz;375;44800
Vymaz;374;13500
Vymaz;373;44200
Vloz;374;9600
Vloz;375;44400
Vloz;376;44100
Vloz;377;43800
Vymaz;376;45900
DajIndex;376;4346900
Vloz;377;49100
Vymaz;376;44500
Vymaz;375;43900
Vymaz;374;13400
DajData/NastavData;374;13100
Vloz;375;44400
Vloz;376;43800
Vloz;377;9600
Vymaz;376;13400
Vymaz;375;44100
Vymaz;374;44000
Vymaz;373;13300
Vymaz;372;44100
DajIndex;372;4318700
Vloz;373;44800
Vloz;374;44600
Vloz;375;44500
Vymaz;374;44000
Vloz;375;44800
Vymaz;374;43700
Vymaz;373;45500
DajData/NastavData;373;15200
Vymaz;372;43900
Vymaz;371;44200
Vymaz;370;43600
DajIndex;370;4324900
Vymaz;369;13500
Vymaz;368;43900
Vymaz;367;13200
Vloz;368;44900
DajData/NastavData;368;13200
Vloz;369;9500
Vloz;370;46100
Vloz;371;44500
Vloz;372;44700
Vymaz;371;13500
Vymaz;370;44300
Vloz;371;9600
DajData/NastavData;371;13000
Vymaz;370;13700
Vloz;371;44400
Vymaz;370;13400
Vloz;371;44400
Vymaz;370;13500
Vloz;371;44400
Vymaz;370;44100
Vloz;371;44400
Vloz;372;49600
Vloz;373;44300
Vloz;374;44400
Vymaz;373;44200
Vymaz;372;43700
Vloz;373;9700
Vymaz;372;44200
Vloz;373;44000
Vloz;374;9700
Vloz;375;44900
Vymaz;374;13300
Vloz;375;44300
DajData/NastavData;375;13200
Vloz;376;44400
Vloz;377;43900
Vloz;378;9600
DajIndex;378;4357800
Vloz;379;9700
Vymaz;378;13500
Vloz;379;44400
Vymaz;378;44100
Vymaz;377;13500
Vloz;378;9700
Vloz;379;44300
Vymaz;378;44100
DajIndex;378;4371300
Vloz;379;44200
Vymaz;378;43900
Vloz;379;9700
Vymaz;378;13400
Vymaz;377;44500
Vymaz;376;13500
Vloz;377;9600
Vymaz;376;13300
Vloz;377;9700
Vloz;378;9400
Vloz;379;9400
Vymaz;378;13600
Vloz;379;44600
Vymaz;378;13300
Vymaz;377;44200
Vloz;378;9500
Vloz;379;9400
Vloz;380;44600
DajData/NastavData;380;13300
Vymaz;379;13300
Vloz;380;44600
Vloz;381;44100
Vloz;382;44200
Vloz;383;44200
DajData/NastavData;383;13500
Vymaz;382;44100
Vloz;383;9600
DajData/NastavData;383;13100
Vymaz;382;13400
Vymaz;381;44300
